,b,y,x,r
2880,0.11686274509803918,27,72,0.5129205084100754
2881,0.163921568627451,27,73,0.5188304240532353
2882,0.13647058823529412,27,74,0.5249571524397777
2883,0.13254901960784315,27,75,0.5312931929461455
2884,0.13254901960784315,27,76,0.5378311480780474
2885,0.11686274509803918,27,77,0.5445637454089295
2886,0.17231372549019608,27,78,0.5514838563217079
2887,0.15270588235294114,27,79,0.5585845117365261
2888,0.14431372549019605,27,80,0.5658589150302528
2889,0.10901960784313725,27,81,0.573300452367959
2890,0.0998039215686275,27,82,0.5809027006738806
2891,0.10207843137254902,27,83,0.5886594334705937
2892,0.11494117647058821,27,84,0.5965646248114639
2931,0.24054901960784314,28,19,0.5955666071743795
2932,0.18619607843137254,28,20,0.5873948575020632
2933,0.1696862745098039,28,21,0.5793645619619368
2934,0.16184313725490196,28,22,0.571481683602926
2935,0.1865490196078432,28,23,0.5637524064061571
2936,0.1601960784313725,28,24,0.5561831341947014
2937,0.1758823529411765,28,25,0.5487804878048781
2938,0.2229411764705882,28,26,0.5415513002725493
2939,0.1876470588235294,28,27,0.5345026097758812
2940,0.16211764705882348,28,28,0.5276416500679009
2941,0.16403921568627444,28,29,0.5209758381291177
2942,0.1901176470588235,28,30,0.5145127587738778
2943,0.13611764705882345,28,31,0.5082601459554806
2944,0.13364705882352945,28,32,0.5022258605359513
2945,0.11596078431372547,28,33,0.49641786431823465
2946,0.1932156862745098,28,34,0.49084419018288067
2947,0.19403921568627447,28,35,0.48551290822913123
2948,0.16184313725490196,28,36,0.48043208789249287
2949,0.17023529411764704,28,37,0.47560975609756095
2950,0.17533333333333334,28,38,0.4710538516055602
2951,0.1249019607843137,28,39,0.4667721758293814
2952,0.17231372549019608,28,40,0.46277234051244576
2953,0.16803921568627445,28,41,0.45906171279801733
2954,0.19039215686274513,28,42,0.45564735834803427
2955,0.1515294117647059,28,43,0.45253598329949934
2956,0.12243137254901959,28,44,0.4497338759655067
2957,0.1459607843137255,28,45,0.44724684929005487
2958,0.15517647058823525,28,46,0.4450801851437722
2959,0.16694117647058815,28,47,0.4432385815947865
2960,0.20176470588235296,28,48,0.4417261042993862
2961,0.16501960784313718,28,49,0.4405461431265474
2962,0.17980392156862746,28,50,0.4397013750565841
2963,0.16356862745098044,28,51,0.4391937342772953
2964,0.1459607843137255,28,52,0.43902439024390244
2965,0.1459607843137255,28,53,0.4391937342772953
2966,0.1577254901960784,28,54,0.4397013750565841
2967,0.16556862745098044,28,55,0.4405461431265474
2968,0.1577254901960784,28,56,0.4417261042993862
2969,0.1674901960784314,28,57,0.4432385815947865
2970,0.14003921568627442,28,58,0.4450801851437722
2971,0.17807843137254897,28,59,0.44724684929005487
2972,0.157921568627451,28,60,0.4497338759655067
2973,0.16576470588235293,28,61,0.45253598329949934
2974,0.1674901960784314,28,62,0.45564735834803427
2975,0.14003921568627442,28,63,0.45906171279801733
2976,0.16109803921568622,28,64,0.46277234051244576
2977,0.16164705882352937,28,65,0.4667721758293814
2978,0.16164705882352937,28,66,0.4710538516055602
2979,0.1397647058823529,28,67,0.47560975609756095
2980,0.12917647058823523,28,68,0.48043208789249287
2981,0.12917647058823523,28,69,0.48551290822913123
2982,0.13701960784313727,28,70,0.49084419018288067
2983,0.13701960784313727,28,71,0.49641786431823465
2984,0.1286274509803922,28,72,0.5022258605359513
2985,0.1286274509803922,28,73,0.5082601459554806
2986,0.13254901960784315,28,74,0.5145127587738778
2987,0.1286274509803922,28,75,0.5209758381291177
2988,0.09725490196078435,28,76,0.5276416500679009
2989,0.10509803921568628,28,77,0.5345026097758812
2990,0.1448627450980392,28,78,0.5415513002725493
2991,0.14878431372549017,28,79,0.5487804878048781
2992,0.12078431372549026,28,80,0.5561831341947014
2993,0.1403921568627451,28,81,0.5637524064061571
2994,0.10764705882352943,28,82,0.571481683602926
2995,0.0998039215686275,28,83,0.5793645619619368
2996,0.10764705882352943,28,84,0.5873948575020632
2997,0.10372549019607846,28,85,0.5955666071743795
3034,0.2327058823529412,29,18,0.5950669706710171
3035,0.18537254901960787,29,19,0.5866348034539363
3036,0.17870588235294116,29,20,0.5783368634819208
3037,0.1630196078431373,29,21,0.5701790111005346
3038,0.13556862745098042,29,22,0.5621673449568834
3039,0.15517647058823525,29,23,0.5543082037738298
3040,0.14450980392156865,29,24,0.5466081666101212
3041,0.2111764705882353,29,25,0.5390740513487888
3042,0.19156862745098036,29,26,0.5317129111363814
3043,0.1994117647058824,29,27,0.524532028478209
3044,0.1865490196078432,29,28,0.5175389066810474
3045,0.18227450980392157,29,29,0.5107412583261445
3046,0.14698039215686276,29,30,0.5041469904535216
3047,0.12772549019607848,29,31,0.49776418614533047
3048,0.13831372549019605,29,32,0.49160108221332616
3049,0.14223529411764702,29,33,0.48566604272536285
3050,0.15090196078431373,29,34,0.479967528150108
3051,0.2018823529411764,29,35,0.4745140599596029
3052,0.20580392156862748,29,36,0.46931418060716723
3053,0.15847058823529414,29,37,0.4643764088941408
3054,0.15847058823529414,29,38,0.4597091908529455
3055,0.12882352941176467,29,39,0.4553208464047432
3056,0.18262745098039213,29,40,0.45121951219512196
3057,0.1814509803921569,29,41,0.44741308116693024
3058,0.20580392156862748,29,42,0.4439091395902755
3059,0.17752941176470594,29,43,0.44071490242908906
3060,0.17141176470588237,29,44,0.43783714807356683
3061,0.1630196078431373,29,45,0.4352821535993841
3062,0.14615686274509798,29,46,0.4330556318186513
3063,0.1738823529411765,29,47,0.4311626714552119
3064,0.18709803921568624,29,48,0.4296076818002082
3065,0.10866666666666669,29,49,0.4283943431768365
3066,0.1459607843137255,29,50,0.4275255644623928
3067,0.16556862745098044,29,51,0.4270034487807707
3068,0.17341176470588238,29,52,0.4268292682926829
3069,0.14203921568627442,29,53,0.4270034487807707
3070,0.14988235294117647,29,54,0.4275255644623928
3071,0.1577254901960784,29,55,0.4283943431768365
3072,0.16556862745098044,29,56,0.4296076818002082
3073,0.1459607843137255,29,57,0.4311626714552119
3074,0.14203921568627442,29,58,0.4330556318186513
3075,0.16356862745098044,29,59,0.4352821535993841
3076,0.17443137254901964,29,60,0.43783714807356683
3077,0.16631372549019607,29,61,0.44071490242908906
3078,0.13101960784313726,29,62,0.4439091395902755
3079,0.1484313725490196,29,63,0.44741308116693024
3080,0.1758823529411765,29,64,0.45121951219512196
3081,0.15937254901960785,29,65,0.4553208464047432
3082,0.1330980392156863,29,66,0.4597091908529455
3083,0.15078431372549017,29,67,0.4643764088941408
3084,0.1330980392156863,29,68,0.46931418060716723
3085,0.14094117647058824,29,69,0.4745140599596029
3086,0.14878431372549017,29,70,0.479967528150108
3087,0.14094117647058824,29,71,0.48566604272536285
3088,0.1213333333333333,29,72,0.49160108221332616
3089,0.12917647058823523,29,73,0.49776418614533047
3090,0.12525490196078426,29,74,0.5041469904535216
3091,0.12525490196078426,29,75,0.5107412583261445
3092,0.11294117647058821,29,76,0.5175389066810474
3093,0.10117647058823531,29,77,0.524532028478209
3094,0.1095686274509804,29,78,0.5317129111363814
3095,0.1213333333333333,29,79,0.5390740513487888
3096,0.11376470588235299,29,80,0.5466081666101212
3097,0.12160784313725492,29,81,0.5543082037738298
3098,0.11741176470588233,29,82,0.5621673449568834
3099,0.11549019607843136,29,83,0.5701790111005346
3100,0.10764705882352943,29,84,0.5783368634819208
3101,0.10764705882352943,29,85,0.5866348034539363
3102,0.1115686274509804,29,86,0.5950669706710171
3137,0.2234117647058823,30,17,0.5950669706710171
3138,0.22905882352941176,30,18,0.5863812331790882
3139,0.20615686274509804,30,19,0.5778223288040065
3140,0.1426666666666666,30,20,0.5693959770696952
3141,0.15325490196078428,30,21,0.5611081497720654
3142,0.1747843137254902,30,22,0.5529650755490065
3143,0.18262745098039213,30,23,0.5449732432074227
3144,0.22686274509803916,30,24,0.5371394035498839
3145,0.15235294117647058,30,25,0.5294705694168881
3146,0.22686274509803916,30,26,0.5219740136349438
3147,0.20333333333333337,30,27,0.5146572645368095
3148,0.1859215686274509,30,28,0.5075280986996296
3149,0.18866666666666665,30,29,0.5005945305310681
3150,0.1594901960784314,30,30,0.4938647983247948
3151,0.1444313725490196,30,31,0.4873473464070265
3152,0.1548235294117647,30,32,0.4810508030077078
3153,0.16266666666666663,30,33,0.4749839535158646
3154,0.14698039215686276,30,34,0.4691557088212523
3155,0.15874509803921566,30,35,0.46357506850605396
3156,0.20580392156862748,30,36,0.4582510787330716
3157,0.17607843137254897,30,37,0.4531927847820011
3158,0.13101960784313726,30,38,0.44840917831342036
3159,0.11588235294117644,30,39,0.4439091395902755
3160,0.1758823529411765,30,40,0.4397013750565841
3161,0.18172549019607842,30,41,0.4357943508586741
3162,0.18756862745098035,30,42,0.43219622308949635
3163,0.2444705882352941,30,43,0.4289147657333896
3164,0.16184313725490196,30,44,0.42595729747738975
3165,0.19403921568627447,30,45,0.42333060872462885
3166,0.1581960784313725,30,46,0.421040890283709
3167,0.18756862745098035,30,47,0.4190936653034044
3168,0.1783529411764706,30,48,0.41749372606399243
3169,0.0896078431372549,30,49,0.41624507721648807
3170,0.09807843137254901,30,50,0.4153508869738147
3171,0.14368627450980387,30,51,0.41481344760231587
3172,0.16556862745098044,30,52,0.4146341463414634
3173,0.1459607843137255,30,53,0.41481344760231587
3174,0.1459607843137255,30,54,0.4153508869738147
3175,0.15380392156862743,30,55,0.41624507721648807
3176,0.1756862745098039,30,56,0.41749372606399243
3177,0.16784313725490196,30,57,0.4190936653034044
3178,0.13027450980392152,30,58,0.421040890283709
3179,0.14988235294117647,30,59,0.42333060872462885
3180,0.1577254901960784,30,60,0.42595729747738975
3181,0.14988235294117647,30,61,0.4289147657333896
3182,0.12917647058823523,30,62,0.43219622308949635
3183,0.1213333333333333,30,63,0.4357943508586741
3184,0.09388235294117642,30,64,0.4397013750565841
3185,0.11686274509803918,30,65,0.4439091395902755
3186,0.14878431372549017,30,66,0.44840917831342036
3187,0.14878431372549017,30,67,0.4531927847820011
3188,0.1566274509803922,30,68,0.4582510787330716
3189,0.13701960784313727,30,69,0.46357506850605396
3190,0.12525490196078426,30,70,0.4691557088212523
3191,0.12917647058823523,30,71,0.4749839535158646
3192,0.11349019607843136,30,72,0.4810508030077078
3193,0.1448627450980392,30,73,0.4873473464070265
3194,0.12525490196078426,30,74,0.4938647983247948
3195,0.1213333333333333,30,75,0.5005945305310681
3196,0.12078431372549026,30,76,0.5075280986996296
3197,0.12078431372549026,30,77,0.5146572645368095
3198,0.12525490196078426,30,78,0.5219740136349438
3199,0.12525490196078426,30,79,0.5294705694168881
3200,0.12827450980392152,30,80,0.5371394035498839
3201,0.12945098039215686,30,81,0.5449732432074227
3202,0.11541176470588232,30,82,0.5529650755490065
3203,0.10172549019607846,30,83,0.5611081497720654
3204,0.08968627450980393,30,84,0.5693959770696952
3205,0.08968627450980393,30,85,0.5778223288040065
3206,0.09752941176470586,30,86,0.5863812331790882
3207,0.09752941176470586,30,87,0.5950669706710171
3240,0.2926274509803921,31,16,0.5955666071743795
3241,0.20862745098039215,31,17,0.5866348034539363
3242,0.17533333333333334,31,18,0.5778223288040065
3243,0.17231372549019608,31,19,0.5691347263208797
3244,0.16447058823529415,31,20,0.5605778016859124
3245,0.15270588235294114,31,21,0.5521576303742327
3246,0.1812549019607843,31,22,0.5438805639262868
3247,0.19439215686274514,31,23,0.5357532350363121
3248,0.14541176470588235,31,24,0.5277825611800586
3249,0.17313725490196075,31,25,0.5199757464714108
3250,0.1738823529411765,31,26,0.5123402814048782
3251,0.18866666666666665,31,27,0.5048839401093769
3252,0.18027450980392157,31,28,0.4976147747098333
3253,0.19596078431372543,31,29,0.49054110636875037
3254,0.1763529411764706,31,30,0.48367151256224244
3255,0.16850980392156867,31,31,0.47701481013677915
3256,0.19058823529411761,31,32,0.47058003369694484
3257,0.2127450980392157,31,33,0.4643764088941408
3258,0.14698039215686276,31,34,0.45841332022469516
3259,0.19933333333333336,31,35,0.45270027300659965
3260,0.17999999999999994,31,36,0.44724684929005487
3261,0.1486274509803921,31,37,0.44206265757053315
3262,0.13294117647058823,31,38,0.43715727631548584
3263,0.1250980392156863,31,39,0.43254019148702927
3264,0.18509803921568624,31,40,0.42822072844096193
3265,0.19686274509803914,31,41,0.4242079788030753
3266,0.17333333333333334,31,42,0.4205107231601626
3267,0.20078431372549022,31,43,0.41713735064602614
3268,0.14698039215686276,31,44,0.4140957767402353
3269,0.19796078431372544,31,45,0.411393360815439
3270,0.15874509803921566,31,46,0.40903682515240053
3271,0.1665882352941177,31,47,0.40703217727508867
3272,0.17690196078431375,31,48,0.40538463752669907
3273,0.17807843137254897,31,49,0.40409857379953396
3274,0.07701960784313722,31,50,0.40317744523942783
3275,0.09588235294117653,31,51,0.4026237565663214
3276,0.1213333333333333,31,52,0.4024390243902439
3277,0.1330980392156863,31,53,0.4026237565663214
3278,0.1448627450980392,31,54,0.40317744523942783
3279,0.15270588235294114,31,55,0.40409857379953396
3280,0.15999999999999992,31,56,0.40538463752669907
3281,0.14823529411764702,31,57,0.40703217727508867
3282,0.14094117647058824,31,58,0.40903682515240053
3283,0.1213333333333333,31,59,0.411393360815439
3284,0.1397647058823529,31,60,0.4140957767402353
3285,0.1330980392156863,31,61,0.41713735064602614
3286,0.12945098039215686,31,62,0.4205107231601626
3287,0.0978039215686275,31,63,0.4242079788030753
3288,0.09388235294117642,31,64,0.42822072844096193
3289,0.10172549019607846,31,65,0.43254019148702927
3290,0.10172549019607846,31,66,0.43715727631548584
3291,0.14094117647058824,31,67,0.44206265757053315
3292,0.12525490196078426,31,68,0.44724684929005487
3293,0.15270588235294114,31,69,0.45270027300659965
3294,0.1459607843137255,31,70,0.45841332022469516
3295,0.15717647058823525,31,71,0.4643764088941408
3296,0.15380392156862743,31,72,0.47058003369694484
3297,0.15380392156862743,31,73,0.47701481013677915
3298,0.14988235294117647,31,74,0.48367151256224244
3299,0.13811764705882346,31,75,0.49054110636875037
3300,0.10866666666666669,31,76,0.4976147747098333
3301,0.12043137254901959,31,77,0.5048839401093769
3302,0.12435294117647056,31,78,0.5123402814048782
3303,0.12043137254901959,31,79,0.5199757464714108
3304,0.13549019607843138,31,80,0.5277825611800586
3305,0.12827450980392152,31,81,0.5357532350363121
3306,0.14760784313725495,31,82,0.5438805639262868
3307,0.09215686274509804,31,83,0.5521576303742327
3308,0.08631372549019611,31,84,0.5605778016859124
3309,0.09533333333333327,31,85,0.5691347263208797
3310,0.09058823529411764,31,86,0.5778223288040065
3311,0.09533333333333327,31,87,0.5866348034539363
3312,0.10262745098039217,31,88,0.5955666071743795
3343,0.4613725490196079,32,15,0.5965646248114639
3344,0.2164705882352942,32,16,0.5873948575020632
3345,0.21509803921568627,32,17,0.5783368634819208
3346,0.1608235294117647,32,18,0.5693959770696952
3347,0.16054901960784318,32,19,0.5605778016859124
3348,0.18407843137254898,32,20,0.5518882194626713
3349,0.15270588235294114,32,21,0.5433334002425723
3350,0.14988235294117647,32,22,0.5349198097429587
3351,0.1747843137254902,32,23,0.5266542166265654
3352,0.16137254901960785,32,24,0.518543698182178
3353,0.15235294117647058,32,25,0.5105956442794712
3354,0.174156862745098,32,26,0.5028177592216659
3355,0.21411764705882352,32,27,0.49521806107919397
3356,0.1883137254901961,32,28,0.4878048780487805
3357,0.2510588235294118,32,29,0.4805868413472691
3358,0.200078431372549,32,30,0.47357287412067317
3359,0.2236078431372549,32,31,0.4667721758293814
3360,0.2180392156862745,32,32,0.46019420156373675
3361,0.14215686274509798,32,33,0.4538486357543511
3362,0.15090196078431373,32,34,0.44774535977282487
3363,0.19933333333333336,32,35,0.4418944129754497
3364,0.17443137254901964,32,36,0.4363059468292273
3365,0.1548235294117647,32,37,0.430990171879812
3366,0.14698039215686276,32,38,0.42595729747738975
3367,0.1430588235294118,32,39,0.42121746437001323
3368,0.18172549019607842,32,40,0.41678067050329415
3369,0.1856470588235294,32,41,0.41265669062655197
3370,0.1581960784313725,32,42,0.40885499059122465
3371,0.13858823529411768,32,43,0.40538463752669907
3372,0.18619607843137254,32,44,0.40225420737733275
3373,0.16266666666666663,32,45,0.3994716915648585
3374,0.1901176470588235,32,46,0.39704440478291964
3375,0.1665882352941177,32,47,0.3949788961146743
3376,0.16431372549019607,32,48,0.39328086577066096
3377,0.15454901960784317,32,49,0.39195508975580967
3378,0.13584313725490194,32,50,0.3910053546800341
3379,0.10764705882352943,32,51,0.39043440472151514
3380,0.1213333333333333,32,52,0.3902439024390244
3381,0.1213333333333333,32,53,0.39043440472151514
3382,0.11349019607843136,32,54,0.3910053546800341
3383,0.13701960784313727,32,55,0.39195508975580967
3384,0.15607843137254895,32,56,0.39328086577066096
3385,0.15607843137254895,32,57,0.3949788961146743
3386,0.1448627450980392,32,58,0.39704440478291964
3387,0.12525490196078426,32,59,0.3994716915648585
3388,0.13192156862745097,32,60,0.40225420737733275
3389,0.12525490196078426,32,61,0.40538463752669907
3390,0.12160784313725492,32,62,0.40885499059122465
3391,0.12917647058823523,32,63,0.41265669062655197
3392,0.12525490196078426,32,64,0.41678067050329415
